review_id,listing_id,number_of_reviews,review_scores_rating
72461,1041871438379912197,40,4.9
72462,1038395270227730798,24,4.75
72463,1041871529343087836,6,5.0
72464,1041890318664029791,5,5.0
72465,1041899598873811418,9,4.44
72466,1041910861217013991,0,
72467,1041914220756222593,13,4.69
72468,1041928591598258719,0,
72469,1044238387543521864,0,
72470,1044249772797679534,99,4.87
72471,1044293627413966772,2,5.0
72472,1044311011796509348,5,5.0
72473,1044321961759302825,0,
72474,1044327314853782350,4,4.5
72475,1038452542905281709,0,
72476,1038463731456080321,61,4.74
72477,1041939568486478986,9,4.89
72478,1041939752179986748,15,5.0
72479,1041951010037410181,52,5.0
72480,1041962482779139615,112,4.8
72481,1041966364024050498,18,4.39
72482,1041977101527985839,98,4.99
72483,1038471008635361438,33,4.91
72484,1044331006294076996,0,
72485,1044352479875777205,38,4.47
72486,1044360341517493026,0,
72487,1044434676247931134,1,5.0
72488,1044494519621989799,1,5.0
72489,1044516185623648813,5,5.0
72490,1051885990327888145,4,5.0
72491,1051951553292317463,51,5.0
72492,1051954546130039938,28,4.79
72493,1052008281612748451,2,5.0
72494,1052023936944703420,13,4.46
72495,1044520341506846800,0,
72496,1044538643450122895,20,4.9
72497,1044559066925741672,0,
72498,1044565372783480157,0,
72499,1044569903208067472,0,
72500,1044605396654084126,63,4.41
72501,1044619543297305638,11,5.0
72502,1042023243976747716,0,
72503,1046445528337659980,0,
72504,1046467496158773823,219,4.58
72505,1046475281195050167,70,4.9
72506,1046490165367937325,1,5.0
72507,1046492595924875175,47,4.53
72508,1052031788117207716,39,4.56
72509,1052038654676782834,19,4.42
72510,1052043344852022185,0,
72511,1046516467439551260,18,4.72
72512,1046539280974175208,12,4.83
72513,1046546405417281594,0,
72514,1046551141011458601,15,4.47
72515,1046560676012303112,1,5.0
72516,1046585571052173623,9,4.89
72517,1046629070578538819,0,
72518,1044701276703467814,3,5.0
72519,1044704893126214471,5,4.8
72520,1044708215679727224,22,4.95
72521,1044721864282198650,2,5.0
72522,1044730988086667309,47,4.68
72523,1044733913122378321,1,5.0
72524,1044749791260687479,2,4.5
72525,1052051107990290446,42,4.88
72526,1052052059733547764,26,5.0
72527,1052076848984123097,3,4.0
72528,1052076931755527283,40,4.78
72529,1046798894098588997,0,
72530,1046804625292573894,45,4.96
72531,1046865975591442542,49,4.53
72532,1046889501508544337,5,4.4
72533,1046898948482559602,10,5.0
72534,1046907771076731775,86,4.85
72535,1044754975576158721,34,4.82
72536,1044783726881198807,0,
72537,1044786531931894126,0,
72538,1044813420615648049,156,4.73
72539,1044817347429396575,2,4.5
72540,1044826290212013879,0,
72541,1044843703082610619,4,5.0
72542,1052077011197962926,7,4.57
72543,1052077167476217034,28,4.71
72544,1052077246834097907,29,4.62
72545,1046925563562973956,0,
72546,1046944902417730119,17,4.12
72547,1046945150493758312,19,4.32
72548,1046946535090699455,5,5.0
72549,1046987223079884361,35,4.91
72550,1047003491487099607,2,4.5
72551,1052077325105574412,20,4.4
72552,1052077404424967525,19,4.79
72553,1044922404181659551,3,3.0
72554,1044942760346846288,18,4.89
72555,1044947589751836934,0,
72556,1044962792394278867,3,5.0
72557,1044968361693205432,124,4.54
72558,1052077485736116447,14,4.79
72559,1052116859584791004,4,4.75
72560,1044973839945038025,19,4.74
72561,1044981495201720855,2,5.0
72562,1044996951390828036,6,5.0
72563,1044998152363592325,4,4.75
72564,1045002098154022426,120,4.79
72565,1045014425944720961,49,4.29
72566,1047033640898800962,0,
72567,1047042657887401534,6,5.0
72568,1047053192122628872,11,5.0
72569,1047080552239959515,59,4.88
72570,1047182182354467794,32,4.94
72571,1052130970619214509,0,
72572,1045044083895718304,3,4.67
72573,1045171391810541490,6,4.17
72574,1045214336696199750,30,4.57
72575,1045289263715920289,18,4.44
72576,1052231943944963806,12,4.92
72577,1052250967698107757,2,3.5
72578,1047183390534575994,136,4.86
72579,1047198049102788920,9,4.11
72580,1047251247699620013,65,4.83
72581,1047322612649223017,21,4.43
72582,1047690254609158710,3,4.67
72583,1047705635707861074,1,4.0
72584,1047706262449019319,2,5.0
72585,1045373433953987535,2,4.5
72586,1045440298634941412,5,5.0
72587,1045444812294160361,2,4.0
72588,1045519639498263844,8,4.63
72589,1045527777851266869,0,
72590,1045531630810804745,0,
72591,1047735055699604376,63,4.67
72592,1047741858525823150,107,4.64
72593,1047802650360866222,0,
72594,1047818860801646689,19,4.79
72595,1047834113010614843,41,5.0
72596,1052295683834190324,100,4.96
72597,1052298889735373595,28,4.93
72598,1052399674926702062,36,4.58
72599,1045541897480545849,0,
72600,1045625128600503997,100,4.76
72601,1045625830589590665,32,4.97
72602,1045634846974673081,5,5.0
72603,1045637133869181422,1,5.0
72604,1045658483727717972,10,4.7
72605,1052459453680945300,25,4.8
72606,1047892016976838081,9,4.78
72607,1047899521138001562,5,4.6
72608,1047984351999972802,29,4.79
72609,1048005815966195301,32,4.63
72610,1048011045552868462,42,4.79
72611,1048032099802538602,21,4.81
72612,1052630132505533445,0,
72613,1052642434276331862,18,4.33
72614,1052724686752548530,19,4.79
72615,1052849344484011988,42,4.76
72616,1048100062350577186,0,
72617,1048317110635180674,16,5.0
72618,1048331846075685151,21,4.71
72619,1048337080683197091,0,
72620,1048411393117715881,1,5.0
72621,1048441488993767508,112,4.8
72622,1045666332751875455,15,4.4
72623,1045679872337796013,0,
72624,1045680552132786670,41,4.59
72625,1045687634285436670,0,
72626,1045721760157552834,0,
72627,1045748775196344366,0,
72628,1052855258272674356,2,4.5
72629,1052876661401909530,12,4.75
72630,1048458242217325011,31,4.9
72631,1048482511582319096,11,4.73
72632,1048494074468109373,34,4.94
72633,1048503783134485696,2,5.0
72634,1048504948187392205,17,4.35
72635,1048514721860365885,34,4.79
72636,1052930414568357321,70,4.86
72637,1045812414405224977,49,4.27
72638,1046105035437316694,16,4.75
72639,1046170252791378324,2,3.0
72640,1046171706489467136,47,4.68
72641,1046172429134014923,19,4.47
72642,1046179794203436077,1,5.0
72643,1052978911753358882,0,
72644,1048523557895282988,63,4.86
72645,1048628922089379575,15,4.73
72646,1048635991357145048,93,4.96
72647,1048709688896980918,48,4.83
72648,1048710380004273159,0,
72649,1046181896793721088,7,4.71
72650,1046194171041264636,23,4.87
72651,1046199502381973374,7,4.43
72652,1046215645634207375,0,
72653,1046227942435463413,75,4.35
72654,1046283172534111427,1,5.0
72655,1053029949266556929,33,4.7
72656,1053032909917959118,18,4.78
72657,1046296029577813432,90,4.72
72658,1046312884745648012,33,4.7
72659,1046317146045411579,0,
72660,1046349927853455139,0,
72661,1046365869572092655,94,4.35
72662,1046368694082920510,134,4.93
72663,1046383727606479388,21,5.0
72664,1053089623837152222,64,4.59
72665,1053110806238939892,28,4.75
72666,1048717494574103473,86,4.81
72667,1048804401888045784,0,
72668,1049038452549909913,0,
72669,1049055854511517969,42,4.52
72670,1049106090359952000,39,5.0
72671,1053372073734947948,1,4.0
72672,1053435382540998886,256,4.82
72673,1049108954379882671,28,4.25
72674,1049115147661370318,0,
72675,1049124082699618325,2,5.0
72676,1049139048369288515,0,
72677,1049143463130449181,44,4.7
72678,1049162832984634108,0,
72679,1059807528150423392,0,
72680,1059911580236064043,0,
72681,1060000779471726325,4,5.0
72682,1060010115281213362,1,5.0
72683,1060010858455390528,15,4.67
72684,1060013730415278117,3,5.0
72685,1060021295559103304,1,1.0
72686,1053475377949135154,0,
72687,1053484074132067392,1,5.0
72688,1053509371631242099,29,4.9
72689,1053513363602736131,25,4.92
72690,1053531281481928408,3,5.0
72691,1053629732495864167,0,
72692,1053631532510228481,0,
72693,1060025427387670275,206,4.98
72694,1060026578685970259,13,5.0
72695,1060030975245368893,48,4.96
72696,1060050483530734107,0,
72697,1060082257681991317,0,
72698,1060083127346969448,0,
72699,1053651909160879629,8,5.0
72700,1053666013187572406,47,4.43
72701,1053747944958869878,0,
72702,1049258617859674434,57,4.72
72703,1049407900544354295,24,4.33
72704,1049420360503302032,0,
72705,1049436830363718390,36,4.67
72706,1049484232882202056,0,
72707,1049749720945705759,3,5.0
72708,1060195919228909946,0,
72709,1060228651742110657,180,4.48
72710,1060283532129680447,24,4.33
72711,1060285590091758772,1,1.0
72712,1060313055297012710,10,4.3
72713,1060324225071459330,49,4.63
72714,1060350301858121563,5,4.8
72715,1053838662554305635,22,4.82
72716,1054149384060338376,19,4.95
72717,1049770191001357531,21,4.62
72718,1049796488315441436,1,5.0
72719,1049800823068675166,6,4.17
72720,1049840331916748404,19,4.42
72721,1049848255796298802,1,1.0
72722,1049870149050160922,0,
72723,1049873889769101853,117,4.77
72724,1054236502017850235,22,4.64
72725,1054237389846795430,0,
72726,1054372770606039282,6,5.0
72727,1054389482148714915,30,4.47
72728,1054445524449229558,35,3.97
72729,1060648888014580531,105,4.9
72730,1060657635376664750,3,5.0
72731,1060713933996874134,42,4.98
72732,1060723171316833911,5,5.0
72733,1060731574035931021,16,5.0
72734,1060751896730648080,1,5.0
72735,1054467363269465040,9,4.67
72736,1054603630027564399,18,4.72
72737,1060826950158622343,1,5.0
72738,1060851512951531642,16,4.69
72739,1060902700069067764,28,4.79
72740,1060931981502029845,27,4.93
72741,1060964347822058079,61,4.87
72742,1049877436552853832,0,
72743,1049929726187586366,5,4.6
72744,1049933789333705903,47,4.79
72745,1049937216339396321,14,4.79
72746,1049937893271886164,4,4.25
72747,1049961481190704237,6,5.0
72748,1054605411129316150,68,4.76
72749,1054798108714959529,0,
72750,1049985752908057458,30,4.53
72751,1050014680029601699,119,4.87
72752,1050023304153969083,21,4.57
72753,1050059454820381821,10,4.9
72754,1050142637586515155,0,
72755,1050157195624037940,0,
72756,1054875263219792199,0,
72757,1054884363832120107,1,4.0
72758,1054885933664753025,0,
72759,1054956040254162753,2,5.0
72760,1054958475827117177,2,5.0
72761,1054961774825039391,0,
72762,1050218114746226046,0,
72763,1050222643994565677,0,
72764,1050225326969259250,42,4.79
72765,1050263648471004046,7,4.86
72766,1050409228479830667,24,4.5
72767,1050431000163334532,8,5.0
72768,1061012211498035314,11,4.09
72769,1061041345128257112,54,4.67
72770,1061086311447970562,27,5.0
72771,1061358452419775822,66,4.94
72772,1061413919166560292,16,4.13
72773,1061431701346787250,2,5.0
72774,1061434523520547121,0,
72775,1054977204818881015,142,4.9
72776,1050452122130288736,1,5.0
72777,1050542124127761618,39,4.59
72778,1050549974657554565,124,4.87
72779,1050550509403467822,3,5.0
72780,1050557609482630579,19,4.68
72781,1050591018289094836,119,4.61
72782,1050609052638169925,0,
72783,1050627257483284204,35,4.97
72784,1050627563281308995,80,4.81
72785,1050679826333337052,0,
72786,1050680045123294276,0,
72787,1050686941377828000,4,5.0
72788,1061526808898298778,22,4.64
72789,1061543573711193281,6,4.17
72790,1061582402960677568,15,4.87
72791,1061624632824276483,0,
72792,1061636482262903906,1,5.0
72793,1054981307573027932,67,4.7
72794,1055267098747710785,105,4.72
72795,1055327827473403784,6,4.67
72796,1055563795270192340,28,4.54
72797,1061684541202861583,15,4.93
72798,1061705204456203787,0,
72799,1061711576712955318,0,
72800,1050712770838784674,1,5.0
72801,1050772473925865697,45,4.78
72802,1050816621162236913,8,4.75
72803,1050859113692627561,11,4.91
72804,1050866190385718526,40,4.88
72805,1050866204359674474,1,5.0
72806,1050920307798397890,1,1.0
72807,1050928867843077568,0,
72808,1050940241460200633,53,4.43
72809,1050944850131834558,4,4.75
72810,1055620925769998345,13,5.0
72811,1055690505957532507,1,5.0
72812,1061724499212472379,17,4.12
72813,1061748013443459382,0,
72814,1061786159514355182,39,4.87
72815,1061856722798811180,0,
72816,1062044899971120153,0,
72817,1062075427705892811,3,4.67
72818,1050949165938411498,4,4.25
72819,1051247693071100452,54,4.85
72820,1051257770520226975,74,4.58
72821,1051260974634606496,123,4.37
72822,1051323269510002934,0,
72823,1051342613609323617,0,
72824,1051389328878409033,135,4.93
72825,1055693338398463968,113,4.84
72826,1055700244722488961,0,
72827,1055719863370458131,7,5.0
72828,1062113329982676191,17,4.12
72829,1062153171871408854,135,4.96
72830,1062206554149858584,31,4.9
72831,1062254104051596751,2,5.0
72832,1062289632419675439,1,4.0
72833,1051434530982749910,28,4.82
72834,1051446248628561641,26,4.92
72835,1051447522254882410,34,4.29
72836,1051483838658466984,19,4.79
72837,1051485495690024867,50,4.82
72838,1051507974138198164,10,4.9
72839,1051515875215170107,19,4.84
72840,1055734523221009710,59,4.92
72841,1051552344083739518,55,4.65
72842,1051577668222628489,46,4.87
72843,1051594505966658072,114,4.78
72844,1051607302553339541,154,4.96
72845,1051634762386259072,101,4.84
72846,1051648770153738383,22,4.77
72847,1055753508315179151,35,4.83
72848,1062332293644224616,0,
72849,1062340149247963411,18,4.06
72850,1062395605813230917,12,4.75
72851,1062422334560380077,0,
72852,1062476524711743074,14,5.0
72853,1062491456904869634,134,4.72
72854,1062492351318268877,1,5.0
72855,1051650462525362746,9,4.33
72856,1051657370174643028,97,4.76
72857,1051681143942279243,128,4.8
72858,1051690193843829656,3,2.67
72859,1051691405202427058,2,5.0
72860,1051699338258557231,2,4.0
72861,1055843769019126044,11,4.09
72862,1055900490813872159,5,5.0
72863,1055977465191083130,48,4.67
72864,1065166282246234507,60,4.5
72865,1065176922291121233,17,4.88
72866,1065178595700467646,7,4.43
72867,1065184839996737394,1,3.0
72868,1056103404449526277,21,4.1
72869,1062492361226418328,0,
72870,1062500368344161525,17,4.94
72871,1062501589210987782,7,4.43
72872,1062535175153339363,1,5.0
72873,1062544835782653292,6,4.67
72874,1062571135809363758,118,4.36
72875,1062582935184393131,0,
72876,1056147905093752697,63,4.89
72877,1056294835389381031,0,
72878,1056297295350891848,17,4.88
72879,1065227540997222755,2,4.0
72880,1065279354354895770,53,4.83
72881,1065294651447508391,38,4.97
72882,1065310129793748087,90,4.82
72883,1065310439577712663,101,4.18
72884,1065366704759446337,6,4.83
72885,1056369577461203702,11,4.55
72886,1056370674897838368,13,4.62
72887,1062620307908836033,1,4.0
72888,1062818391002314621,15,5.0
72889,1062881190281813252,1,5.0
72890,1062962812063635075,33,4.91
72891,1056389816309866589,89,4.7
72892,1065415458291912036,85,4.66
72893,1065454050342226075,0,
72894,1065541101479322319,49,4.84
72895,1065772582176107479,0,
72896,1065784742144785990,27,4.19
72897,1065800884540345155,3,3.67
72898,1056415376831168396,5,5.0
72899,1056435772612470917,0,
72900,1056444224003665433,23,5.0
72901,1062973536036534657,3,5.0
72902,1062994793551020220,5,4.6
72903,1063000853824164340,34,4.53
72904,1063004464055021770,0,
72905,1063006313412406285,29,4.31
72906,1063009202085316277,7,4.86
72907,1063177682801045313,4,5.0
72908,1056468707000307895,0,
72909,1056491719838837390,1,5.0
72910,1056493797256635032,18,4.78
72911,1065813945009518307,1,1.0
72912,1065819975789340570,0,
72913,1065823273257118686,2,3.0
72914,1065826464995718356,95,4.32
72915,1065840408068820364,0,
72916,1065867970349927911,5,4.8
72917,1056544489556886546,12,3.75
72918,1063200948228230007,1,2.0
72919,1063221673871369740,5,4.6
72920,1063239549144662208,1,5.0
72921,1063272088244229989,1,5.0
72922,1063291957573877715,2,3.5
72923,1063317805885768079,0,
72924,1063529506111617655,24,4.71
72925,1065901231694356219,15,4.73
72926,1065901332896082033,38,4.63
72927,1065903810606515647,81,4.84
72928,1065909498945017632,7,4.71
72929,1065942550486819862,55,4.85
72930,1065954659212816409,46,4.67
72931,1056558611525224673,48,4.79
72932,1063566724049515135,26,4.88
72933,1063608108296960011,23,4.96
72934,1063639219781145552,19,4.84
72935,1063669510242772481,44,4.98
72936,1056559941979865977,2,5.0
72937,1056570688923614292,3,4.67
72938,1056632033059024988,106,4.17
72939,1066019994329072542,0,
72940,1066025847972501412,28,4.82
72941,1066063801769791752,49,4.57
72942,1066131065023425392,1,3.0
72943,1066145973563362199,18,4.22
72944,1056716409233668456,54,4.96
72945,1063676076281694523,13,5.0
72946,1063687633839555992,3,5.0
72947,1063756732379268026,1,5.0
72948,1063827970578696251,14,4.71
72949,1063878094651567509,0,
72950,1063897560547714073,0,
72951,1063923024543433939,35,5.0
72952,1063929801804150442,7,3.29
72953,1063966790445147419,1,5.0
72954,1063989434465450335,0,
72955,1063997521575429286,3,5.0
72956,1066278632220062400,1,5.0
72957,1066319925052466487,0,
72958,1066330105149160805,66,4.74
72959,1066405580806970577,8,5.0
72960,1066410906381595000,19,4.63
72961,1066420337512121181,16,4.44
72962,1066496992114451211,5,5.0
72963,1066511005911205787,31,4.9
72964,1056725124362866354,0,
72965,1056768818821641510,1,5.0
72966,1066516036320539313,36,4.81
72967,1066528122377919132,31,4.68
72968,1066538283324197382,45,4.76
72969,1066539457589224208,17,5.0
72970,1066566664073651354,16,4.88
72971,1066613707742788953,25,5.0
72972,1066625831692959688,3,4.0
72973,1056813084954615419,44,4.95
72974,1056931474252296099,12,4.75
72975,1056970754502215377,75,4.57
72976,1064069497828000160,3,5.0
72977,1064256804232286208,19,5.0
72978,1064276365378276321,1,3.0
72979,1064285350869333917,31,4.61
72980,1064302556041889962,97,4.78
72981,1064324446787636445,1,5.0
72982,1056987520118157553,0,
72983,1057018422467174838,2,3.0
72984,1057052299770692125,9,4.78
72985,1064375157164578605,5,5.0
72986,1064377733459591199,49,4.73
72987,1064377985922107051,44,4.5
72988,1064420489075856299,0,
72989,1064420964973161096,0,
72990,1064430779239970738,9,4.56
72991,1066634094296030642,1,4.0
72992,1066686239850214858,10,4.8
72993,1066686384281599150,1,5.0
72994,1066739439505248545,56,4.64
72995,1057100245969174323,4,5.0
72996,1057121928622825129,3,5.0
72997,1057123202165709589,22,5.0
72998,1057151414745744199,36,4.67
72999,1057170257725193618,13,5.0
73000,1057194548498521221,8,5.0
73001,1057330100119636259,0,
73002,1066741962900173734,16,4.88
73003,1066752386171130069,61,4.93
73004,1066783258312766223,60,4.9
73005,1067259849509549950,101,4.91
73006,1064441736306697124,1,5.0
73007,1064445904046621419,33,4.79
73008,1064446386896449823,18,4.78
73009,1064446618621449144,0,
73010,1064448108653309079,18,4.78
73011,1064448959979386784,0,
73012,1064528274936916938,22,4.77
73013,1057372166050898109,23,5.0
73014,1057523800614121189,13,4.62
73015,1067268015439770491,90,4.57
73016,1067277080351416046,67,4.85
73017,1067318431436166549,6,4.5
73018,1067321286968328980,92,4.82
73019,1067340104936927110,61,4.87
73020,1067397233372193257,42,4.64
73021,1067407410862168990,36,4.83
73022,1057712114066073817,7,4.43
73023,1067410928240386932,49,4.98
73024,1067418906242389234,137,4.74
73025,1067442101205404307,1,1.0
73026,1067519236572393387,67,4.66
73027,1067520284305923096,31,4.48
73028,1067544809522267389,0,
73029,1067708405195311635,3,5.0
73030,1064537526569864619,35,4.83
73031,1064541537904955736,0,
73032,1064566280055691336,21,4.76
73033,1064572243615198148,7,4.86
73034,1064605243830756230,14,4.57
73035,1064607219066812197,39,4.77
73036,1064637936582371620,80,4.71
73037,1057783696957295265,23,5.0
73038,1067711121248331104,0,
73039,1067711757620200298,3,5.0
73040,1067712545165015235,14,5.0
73041,1067714433169067710,10,5.0
73042,1067781484781082054,14,4.64
73043,1067876019144372630,5,5.0
73044,1057791374239356917,0,
73045,1064654215383675343,111,4.59
73046,1064655665945617294,81,4.63
73047,1064750062234009256,32,4.53
73048,1064993106105141085,24,4.83
73049,1065016550049743274,66,4.98
73050,1065023174115204795,15,4.8
73051,1057816743894097988,56,4.27
73052,1057924400122546289,0,
73053,1057958764771226881,163,4.64
73054,1057961373884900743,112,4.53
73055,1065026378096797599,26,4.77
73056,1065032102545471339,17,4.88
73057,1065037636853520301,28,4.68
73058,1065057010035440229,40,4.95
73059,1065080268598443432,11,4.45
73060,1057963032354004356,115,4.52
73061,1057974373421649014,0,
73062,1057978046971689227,0,
73063,1058008586991370812,23,4.3
73064,1067980069541425352,0,
73065,1068035929529521350,6,4.0
73066,1068055763119647689,11,5.0
73067,1068067442214183399,0,
73068,1068074216106275008,0,
73069,1068089074438570333,8,4.88
73070,1058138029510150334,0,
73071,1065088364371901179,17,4.71
73072,1065093140542025384,56,4.68
73073,1065120813781259599,16,4.38
73074,1065124985093811840,12,4.42
73075,1065125010438788533,1,4.0
73076,1065142414860923770,28,4.43
73077,1065144306021266921,14,4.71
73078,1068107475605784217,12,4.92
73079,1068136019134061731,0,
73080,1068208231412033651,19,3.53
73081,1068217725383084710,124,4.78
73082,1068224948343559697,0,
73083,1068238427963382835,40,4.88
73084,1068264380882326588,0,
73085,1058147424665302312,76,4.88
73086,1065147222707120708,10,5.0
73087,1065151359916708759,24,4.38
73088,1070116352426449456,0,
73089,1070116674368891658,0,
73090,1070116866974753167,0,
73091,1070124098615697998,16,5.0
73092,1058459741944771911,2,4.0
73093,1070132184674834847,14,4.36
73094,1070149129853969852,0,
73095,1070151816999183860,28,4.68
73096,1070152137290931887,27,4.96
73097,1070157324269112182,75,4.31
73098,1070171479566039219,13,5.0
73099,1070181115234271697,15,3.07
73100,1070191334982514528,41,4.66
73101,1070197185614697320,15,5.0
73102,1070199247844675584,32,4.53
73103,1070224501326854349,27,4.56
73104,1070231283595901375,29,5.0
73105,1070241664651384860,28,4.57
73106,1058575346144501491,25,4.88
73107,1058581914073443083,96,4.91
73108,1068350777352495122,26,4.73
73109,1068591963938073476,0,
73110,1068604601474848812,21,4.86
73111,1068657082197931984,10,4.6
73112,1068677216053691072,13,5.0
73113,1068719870094945872,0,
73114,1068744312003267661,0,
73115,1058644991912146267,17,4.71
73116,1070243683976433079,4,5.0
73117,1070266197566330316,109,4.92
73118,1070299771517168246,2,5.0
73119,1070300762160910792,0,
73120,1070312392329870900,29,4.38
73121,1070361086556085485,1,5.0
73122,1070379159554656838,18,5.0
73123,1058655437127184099,2,5.0
73124,1068762986060590507,0,
73125,1068802053145453921,13,4.15
73126,1068803409584700818,13,4.92
73127,1068816825248221083,0,
73128,1068848794643859981,1,5.0
73129,1068870192575545699,5,4.4
73130,1058668538698682170,33,4.15
73131,1058692747509448295,39,4.85
73132,1070384748946729359,6,5.0
73133,1070399198464070139,0,
73134,1070405082467475370,0,
73135,1070410264923983640,169,4.74
73136,1070450629128142596,10,4.5
73137,1070451577950587357,38,4.84
73138,1070454049968759407,30,4.9
73139,1058728161884141964,5,5.0
73140,1058786149153913434,75,4.99
73141,1068871584247470531,42,4.95
73142,1068881223717495350,15,4.87
73143,1068904723694597332,4,3.75
73144,1068910185367230850,11,5.0
73145,1068935399545707571,7,5.0
73146,1068949974031764008,31,4.16
73147,1068950814544949921,0,
73148,1070456663872609551,30,4.9
73149,1070467079607002934,0,
73150,1070486493057819989,12,5.0
73151,1070685563959923037,61,4.87
73152,1070687429321977732,40,4.63
73153,1070721551359038464,22,4.77
73154,1059309662499395820,20,4.9
73155,1059325819299997843,0,
73156,1068951166525914380,8,4.13
73157,1068990166299384014,0,
73158,1069001799907604350,0,
73159,1069003471171432727,0,
73160,1069003977509920558,14,4.29
73161,1069004485533983196,39,4.38
73162,1069004990196906323,18,4.33
73163,1069007005142734294,97,4.45
73164,1059355010062114257,128,4.94
73165,1059425711607150737,37,4.95
73166,1070768101057732635,16,4.31
73167,1070782509490211020,33,4.76
73168,1070787328754702179,0,
73169,1070795347648984215,28,4.96
73170,1070799065039044198,4,4.5
73171,1070829729581126681,10,3.8
73172,1059430992167095579,99,4.88
73173,1069245205354368365,0,
73174,1069269466531205711,96,4.56
73175,1069318405955918493,12,4.92
73176,1069321482903448550,59,4.95
73177,1069344347754859958,5,4.4
73178,1059498527802398551,20,4.3
73179,1059502515356376344,2,5.0
73180,1059579351904539364,5,4.8
73181,1059609961205009386,0,
73182,1069394544932816685,0,
73183,1069413438877138901,9,4.67
73184,1069445181102060976,8,4.5
73185,1069453522626247269,0,
73186,1069468390098531505,38,4.42
73187,1069482093281829890,15,4.93
73188,1059644533972717487,9,4.78
73189,1070840098569844423,0,
73190,1070842673121833614,7,4.71
73191,1070847128229099041,1,5.0
73192,1070848665172899347,0,
73193,1070852349251328352,15,4.6
73194,1070853556848477821,4,5.0
73195,1059755720833178646,1,5.0
73196,1074463558370031611,6,4.83
73197,1074469661928814321,0,
73198,1070858175179550220,15,5.0
73199,1070885640726783982,3,4.67
73200,1070890005288825511,2,5.0
73201,1070902801778769366,13,4.15
73202,1070916156314344711,36,4.72
73203,1070920838587432366,15,4.73
73204,1069493104821050344,2,5.0
73205,1069506838125918383,0,
73206,1069518966488255803,0,
73207,1069522061988796578,9,5.0
73208,1069556752866573724,0,
73209,1069571724476644771,1,5.0
73210,1069601681487326824,83,4.67
73211,1074469874586033660,151,4.97
73212,1074495175542839502,0,
73213,1074496960402175310,1,5.0
73214,1074498116137451608,4,5.0
73215,1074511102654782397,19,4.95
73216,1074535782040873864,38,4.97
73217,1074535877676155362,4,4.75
73218,1069607201793174032,40,4.8
73219,1069613428499009905,108,4.69
73220,1069626776402758037,41,4.12
73221,1069652607141731433,362,4.93
73222,1069654406604967087,74,4.93
73223,1069665845833614810,36,4.58
73224,1069688971989371394,67,4.61
73225,1070933366351776139,3,5.0
73226,1070962914785985524,2,5.0
73227,1070980241818781827,5,5.0
73228,1070996173933553238,19,5.0
73229,1071018465693523022,109,4.56
73230,1074560328434707107,1,5.0
73231,1069692942240713773,70,4.71
73232,1069697547674639479,121,4.88
73233,1069700271118806997,147,4.68
73234,1069725788510181653,71,4.9
73235,1069739782727896172,0,
73236,1069827856069891813,3,5.0
73237,1071019981127383232,34,4.74
73238,1071026593507212781,46,5.0
73239,1071107269969414421,1,5.0
73240,1071136493395902346,62,4.63
73241,1071171726879186505,1,5.0
73242,1071470915453284218,1,3.0
73243,1074621841477279058,0,
73244,1069967276271096189,15,4.67
73245,1070016954754575308,1,5.0
73246,1070034196385976093,48,4.67
73247,1074634926158097680,8,4.75
73248,1074635507664792849,74,4.65
73249,1074644225900597289,28,4.5
73250,1074670268650377699,23,4.96
73251,1074703028777579217,13,4.85
73252,1074777053603001423,13,5.0
73253,1074809527165606216,56,4.86
73254,1074859298835111827,13,4.85
73255,1075097651841352845,21,4.81
73256,1075124910354040213,0,
73257,1075157154203056424,5,4.2
73258,1075245497252121738,33,4.97
73259,1071489562076293286,0,
73260,1071515622571452952,80,4.78
73261,1071630396002498963,13,4.85
73262,1071630922324700640,32,4.69
73263,1071648386666955233,18,3.94
73264,1071654614554627987,81,4.96
73265,1075271452102559194,2,5.0
73266,1070079474069682460,0,
73267,1070085217491249716,23,4.52
73268,1079664388292475780,2,3.0
73269,1079670600179199482,90,4.73
73270,1079709135913609038,12,5.0
73271,1075277790652368531,2,5.0
73272,1075288306667065114,2,5.0
73273,1071662355156109431,4,5.0
73274,1071679248984944568,5,4.8
73275,1071681796610961380,2,5.0
73276,1071684900821822513,71,4.96
73277,1071689371160989424,1,5.0
73278,1071690123674318016,9,4.78
73279,1071715478605518546,34,4.97
73280,1071716978215353321,0,
73281,1075297557537239771,0,
73282,1079732243436122995,55,4.8
73283,1079747590108341092,0,
73284,1079758050705067357,0,
73285,1079765360552313520,20,4.85
73286,1079782106804220297,4,5.0
73287,1079788894097047208,4,4.25
73288,1079797605943082278,4,5.0
73289,1075321575002982737,57,4.86
73290,1075336267752485079,23,5.0
73291,1071769593708147752,4,5.0
73292,1071793327337035794,160,4.86
73293,1071799061168530644,31,4.77
73294,1071805374306551996,7,4.0
73295,1071815027181301455,7,5.0
73296,1071884473162608896,7,5.0
73297,1079807593405859996,8,5.0
73298,1079811632758085073,8,4.75
73299,1079836172498680813,67,4.6
73300,1079837524424743171,44,5.0
73301,1079843556848913492,20,4.5
73302,1079889512722605154,1,5.0
73303,1079966713648107331,58,4.45
73304,1075344068930263461,0,
73305,1075349641988094929,92,4.64
73306,1075380474143236497,48,4.69
73307,1071908180505908104,24,4.83
73308,1071916887594582040,14,4.86
73309,1071920594268680056,34,4.53
73310,1072220224875674415,295,4.58
